"accession","Plasmid","phylogroup.x","res_sus.x","clustersize.x","lastresistantparent.x","sample.x","Drug","phylogroup.y","res_sus.y","clustersize.y","lastresistantparent.y","sample.y"
"ERR434767","FIB","B2","res",15,1260,246,"AmoxiClav","B2","res",8,857,175
"ERR434767","FIB","B2","res",15,1260,246,"PipTaz","B2","res",1,175,175
"ERR434767","FIB","B2","res",120,1020,246,"AmoxiClav","B2","res",8,837,175
"ERR434767","FIB","B2","res",120,1020,246,"AmoxiClav","B2","res",8,857,175
"ERR434767","FIB","B2","res",120,1020,246,"PipTaz","B2","res",1,175,175
"ERR434770","FIA","B2","res",152,1772,893,"Gentamicin","B2","sus",3,1248,580
"ERR434770","FIA","B2","res",152,1772,893,"Ciprofloxacin","B2","sus",90,1164,580
"ERR434770","FIA","B2","res",152,1772,893,"Gentamicin","B2","sus",1,581,580
"ERR434770","FIA","B2","res",152,1772,893,"AmoxiClav","B2","sus",61,1160,580
"ERR434776","FIA","D","res",32,473,180,"Ciprofloxacin","D","res",18,298,114
"ERR434776","FIA","D","res",32,473,180,"Cefuroxime","D","res",1,114,114
"ERR434776","FIA","D","res",32,473,180,"AmoxiClav","D","res",9,303,114
"ERR434778","FIB","A","sus",1,2,21,"AmoxiClav","A","sus",1,1,21
"ERR434778","FIB","A","sus",39,149,21,"AmoxiClav","A","sus",1,1,21
"ERR434779","FIB","B2","res",8,1843,813,"Ciprofloxacin","B2","res",90,1164,529
"ERR434779","FIB","B2","res",8,1843,813,"AmoxiClav","B2","sus",1,531,529
"ERR434779","FIB","B2","res",8,1843,813,"PipTaz","B2","sus",1,531,529
"ERR434779","FIB","B2","res",120,1020,813,"Ciprofloxacin","B2","res",90,1164,529
"ERR434779","FIB","B2","res",120,1020,813,"AmoxiClav","B2","sus",1,531,529
"ERR434779","FIB","B2","res",120,1020,813,"PipTaz","B2","sus",1,531,529
"ERR434779","FIA","B2","res",152,1772,813,"Ciprofloxacin","B2","res",90,1164,529
"ERR434779","FIA","B2","res",152,1772,813,"AmoxiClav","B2","sus",1,531,529
"ERR434779","FIA","B2","res",152,1772,813,"PipTaz","B2","sus",1,531,529
"ERR434780","FIA","B2","res",2,1975,951,"PipTaz","B2","sus",1,620,619
"ERR434780","FIA","B2","res",2,1975,951,"Cefuroxime","B2","sus",1,620,619
"ERR434780","FIA","B2","res",2,1975,951,"AmoxiClav","B2","sus",1,620,619
"ERR434782","FIB","B2","res",11,1885,860,"Gentamicin","B2","res",6,1232,563
"ERR434782","FIB","B2","res",11,1885,860,"Ciprofloxacin","B2","res",90,1164,563
"ERR434782","FIB","B2","res",11,1885,860,"Cefuroxime","B2","res",51,1165,563
"ERR434782","FIB","B2","res",11,1885,860,"AmoxiClav","B2","res",61,1160,563
"ERR434782","FIA","B2","res",152,1772,860,"Gentamicin","B2","res",6,1232,563
"ERR434782","FIA","B2","res",152,1772,860,"Ciprofloxacin","B2","res",90,1164,563
"ERR434782","FIA","B2","res",152,1772,860,"Cefuroxime","B2","res",51,1165,563
"ERR434782","FIA","B2","res",152,1772,860,"AmoxiClav","B2","res",61,1160,563
"ERR434782","FIB","B2","res",120,1020,860,"Gentamicin","B2","res",6,1232,563
"ERR434782","FIB","B2","res",120,1020,860,"Ciprofloxacin","B2","res",90,1164,563
"ERR434782","FIB","B2","res",120,1020,860,"Cefuroxime","B2","res",51,1165,563
"ERR434782","FIB","B2","res",120,1020,860,"AmoxiClav","B2","res",61,1160,563
"ERR434784","FIA","B2","sus",1,494,492,"PipTaz","B2","sus",1,340,334
"ERR434784","FIA","B2","sus",8,1527,492,"PipTaz","B2","sus",1,340,334
"ERR434784","FIC","B2","res",2,1535,492,"PipTaz","B2","sus",1,340,334
"ERR434787","FIB","D","res",177,293,88,"AmoxiClav","D","sus",1,100,60
"ERR434790","FIA","D","sus",3,575,284,"AmoxiClav","D","sus",2,362,179
"ERR434790","FIB","D","sus",3,575,284,"AmoxiClav","D","sus",2,362,179
"ERR434793","FIA","B2","sus",1,728,727,"AmoxiClav","B2","sus",1,480,479
"ERR434793","FIB","B2","sus",1,728,727,"AmoxiClav","B2","sus",1,480,479
"ERR434795","FIB","B2","res",120,1020,913,"PipTaz","B2","sus",1,595,594
"ERR434795","FIB","B2","res",120,1020,913,"AmoxiClav","B2","res",61,1160,594
"ERR434800","FIB","B2","res",2,1544,508,"Cefuroxime","B2","sus",1,338,339
"ERR434800","FIB","B2","res",7,1501,508,"Cefuroxime","B2","sus",1,338,339
"ERR434800","FIB","B2","res",120,1020,508,"Cefuroxime","B2","sus",1,338,339
"ERR434802","FIB","A","sus",4,215,50,"Ciprofloxacin","A","sus",7,248,50
"ERR434804","FIA","B2","res",152,1772,905,"AmoxiClav","B2","res",61,1160,587
"ERR434804","FIB","B2","res",120,1020,905,"AmoxiClav","B2","res",61,1160,587
"ERR434805","FIB","B2","res",10,1525,487,"AmoxiClav","B2","sus",1,337,330
"ERR434805","FIB","B2","res",10,1525,487,"AmoxiClav","B2","sus",3,1014,330
"ERR434805","FIA","B2","res",8,1527,487,"AmoxiClav","B2","sus",1,337,330
"ERR434805","FIA","B2","res",8,1527,487,"AmoxiClav","B2","sus",3,1014,330
"ERR434805","FIB","B2","res",7,1501,487,"AmoxiClav","B2","sus",1,337,330
"ERR434805","FIB","B2","res",7,1501,487,"AmoxiClav","B2","sus",3,1014,330
"ERR434805","FIB","B2","res",120,1020,487,"AmoxiClav","B2","sus",1,337,330
"ERR434805","FIB","B2","res",120,1020,487,"AmoxiClav","B2","sus",3,1014,330
"ERR434807","FIB","B2","sus",1,720,713,"Cefuroxime","B2","sus",1,663,470
"ERR434807","FIB","B2","sus",1,720,713,"Ciprofloxacin","B2","res",1,470,470
"ERR434807","FIB","B2","sus",1,720,713,"AmoxiClav","B2","sus",1,478,470
"ERR434807","FIB","B2","sus",1,714,713,"Cefuroxime","B2","sus",1,663,470
"ERR434807","FIB","B2","sus",1,714,713,"Ciprofloxacin","B2","res",1,470,470
"ERR434807","FIB","B2","sus",1,714,713,"AmoxiClav","B2","sus",1,478,470
"ERR434807","FIC","B2","sus",1,714,713,"Cefuroxime","B2","sus",1,663,470
"ERR434807","FIC","B2","sus",1,714,713,"Ciprofloxacin","B2","res",1,470,470
"ERR434807","FIC","B2","sus",1,714,713,"AmoxiClav","B2","sus",1,478,470
"ERR434816","FIB","D","res",177,293,220,"Cefuroxime","D","res",1,140,140
"ERR434816","FIB","D","res",177,293,220,"AmoxiClav","D","res",8,328,140
"ERR434816","FIA","D","sus",3,570,220,"Cefuroxime","D","res",1,140,140
"ERR434816","FIA","D","sus",3,570,220,"AmoxiClav","D","res",8,328,140
"ERR434816","FIA","D","sus",1,223,220,"Cefuroxime","D","res",1,140,140
"ERR434816","FIA","D","sus",1,223,220,"AmoxiClav","D","res",8,328,140
"ERR434823","FIB","B2","res",171,1030,76,"AmoxiClav","B2","sus",1,58,56
"ERR434823","FIB","B2","res",120,1020,76,"AmoxiClav","B2","sus",1,58,56
"ERR434824","FIB","A","res",39,149,35,"AmoxiClav","A","sus",1,41,35
"ERR434824","FIB","A","res",39,149,35,"Cefuroxime","A","sus",2,188,35
"ERR434824","FIB","A","res",39,149,35,"AmoxiClav","A","sus",2,190,35
"ERR434824","FIB","A","res",39,149,35,"Ceftazidime","A","sus",2,188,35
"ERR434824","FIB","A","res",32,132,35,"AmoxiClav","A","sus",1,41,35
"ERR434824","FIB","A","res",32,132,35,"Cefuroxime","A","sus",2,188,35
"ERR434824","FIB","A","res",32,132,35,"AmoxiClav","A","sus",2,190,35
"ERR434824","FIB","A","res",32,132,35,"Ceftazidime","A","sus",2,188,35
"ERR434824","FIC","A","res",13,176,35,"AmoxiClav","A","sus",1,41,35
"ERR434824","FIC","A","res",13,176,35,"Cefuroxime","A","sus",2,188,35
"ERR434824","FIC","A","res",13,176,35,"AmoxiClav","A","sus",2,190,35
"ERR434824","FIC","A","res",13,176,35,"Ceftazidime","A","sus",2,188,35
"ERR434825","FIB","B2","res",11,1885,859,"Gentamicin","B2","res",6,1232,562
"ERR434825","FIB","B2","res",11,1885,859,"Ceftazidime","B2","res",22,1167,562
"ERR434825","FIB","B2","res",11,1885,859,"Ciprofloxacin","B2","res",90,1164,562
"ERR434825","FIB","B2","res",11,1885,859,"AmoxiClav","B2","res",61,1160,562
"ERR434825","FIB","B2","res",11,1885,859,"Cefuroxime","B2","res",51,1165,562
"ERR434825","FIA","B2","res",152,1772,859,"Gentamicin","B2","res",6,1232,562
"ERR434825","FIA","B2","res",152,1772,859,"Ceftazidime","B2","res",22,1167,562
"ERR434825","FIA","B2","res",152,1772,859,"Ciprofloxacin","B2","res",90,1164,562
"ERR434825","FIA","B2","res",152,1772,859,"AmoxiClav","B2","res",61,1160,562
"ERR434825","FIA","B2","res",152,1772,859,"Cefuroxime","B2","res",51,1165,562
"ERR434825","FIB","B2","res",120,1020,859,"Gentamicin","B2","res",6,1232,562
"ERR434825","FIB","B2","res",120,1020,859,"Ceftazidime","B2","res",22,1167,562
"ERR434825","FIB","B2","res",120,1020,859,"Ciprofloxacin","B2","res",90,1164,562
"ERR434825","FIB","B2","res",120,1020,859,"AmoxiClav","B2","res",61,1160,562
"ERR434825","FIB","B2","res",120,1020,859,"Cefuroxime","B2","res",51,1165,562
"ERR434842","FIA","B2","res",3,1308,269,"AmoxiClav","B2","res",8,837,190
"ERR434842","FIA","B2","res",3,1308,269,"Cefuroxime","B2","sus",1,191,190
"ERR434842","FIB","B2","res",3,1308,269,"AmoxiClav","B2","res",8,837,190
"ERR434842","FIB","B2","res",3,1308,269,"Cefuroxime","B2","sus",1,191,190
"ERR434842","FIB","B2","res",120,1020,269,"AmoxiClav","B2","res",8,837,190
"ERR434842","FIB","B2","res",120,1020,269,"Cefuroxime","B2","sus",1,191,190
"ERR434847","FIA","B2","res",152,1772,802,"Cefuroxime","B2","res",51,1165,523
"ERR434847","FIA","B2","res",152,1772,802,"AmoxiClav","B2","res",61,1160,523
"ERR434847","FIA","B2","res",152,1772,802,"Ciprofloxacin","B2","res",90,1164,523
"ERR434850","FIB","A","res",39,149,18,"AmoxiClav","A","res",3,168,18
"ERR434850","FIB","A","res",32,132,18,"AmoxiClav","A","res",3,168,18
"ERR434857","FIA","D","res",1,167,167,"AmoxiClav","D","res",1,106,106
"ERR434857","FIB","D","res",177,293,167,"AmoxiClav","D","res",1,106,106
"ERR434860","FIC","B2","sus",1,40,39,"AmoxiClav","B2","sus",1,29,30
"ERR434860","FIC","B2","sus",1,40,39,"PipTaz","B2","sus",1,29,30
"ERR434860","FIB","B2","res",171,1030,39,"AmoxiClav","B2","sus",1,29,30
"ERR434860","FIB","B2","res",171,1030,39,"PipTaz","B2","sus",1,29,30
"ERR434860","FIB","B2","res",120,1020,39,"AmoxiClav","B2","sus",1,29,30
"ERR434860","FIB","B2","res",120,1020,39,"PipTaz","B2","sus",1,29,30
"ERR434866","FIA","D","res",4,447,143,"Ciprofloxacin","D","res",3,283,90
"ERR434866","FIB","D","res",177,293,143,"Ciprofloxacin","D","res",3,283,90
"ERR434868","FIA","B2","res",152,1772,804,"Ciprofloxacin","B2","sus",90,1164,524
"ERR434868","FIA","B2","res",152,1772,804,"Cefuroxime","B2","sus",51,1165,524
"ERR434870","FIB","A","res",3,199,56,"AmoxiClav","A","res",2,203,56
"ERR434870","FIB","A","res",3,199,56,"Cefuroxime","A","sus",1,51,56
"ERR434870","FIB","A","res",3,199,56,"Ciprofloxacin","A","sus",1,51,56
"ERR434870","FIB","A","res",32,132,56,"AmoxiClav","A","res",2,203,56
"ERR434870","FIB","A","res",32,132,56,"Cefuroxime","A","sus",1,51,56
"ERR434870","FIB","A","res",32,132,56,"Ciprofloxacin","A","sus",1,51,56
"ERR434870","FIA","A","sus",1,57,56,"AmoxiClav","A","res",2,203,56
"ERR434870","FIA","A","sus",1,57,56,"Cefuroxime","A","sus",1,51,56
"ERR434870","FIA","A","sus",1,57,56,"Ciprofloxacin","A","sus",1,51,56
"ERR434871","FIB","B2","sus",26,1636,656,"AmoxiClav","B2","sus",1,436,432
"ERR434872","FIC","B2","res",33,1992,972,"AmoxiClav","B2","sus",1,635,634
"ERR434872","FIB","B2","res",120,1020,972,"AmoxiClav","B2","sus",1,635,634
"ERR434873","FIB","B2","res",120,1020,899,"Ciprofloxacin","B2","res",90,1164,584
"ERR434873","FIA","B2","res",152,1772,899,"Ciprofloxacin","B2","res",90,1164,584
"ERR434876","FIB","D","res",177,293,123,"AmoxiClav","D","res",5,271,78
"ERR434876","FIB","D","res",177,293,123,"Ciprofloxacin","D","sus",18,298,78
"ERR434877","FIA","B2","res",152,1772,885,"Gentamicin","B2","sus",3,1248,576
"ERR434877","FIA","B2","res",152,1772,885,"AmoxiClav","B2","sus",1,577,576
"ERR434877","FIA","B2","res",152,1772,885,"Cefuroxime","B2","sus",1,577,576
"ERR434877","FIA","B2","res",152,1772,885,"Cefuroxime","B2","sus",1,575,576
"ERR434877","FIB","B2","res",120,1020,885,"Gentamicin","B2","sus",3,1248,576
"ERR434877","FIB","B2","res",120,1020,885,"AmoxiClav","B2","sus",1,577,576
"ERR434877","FIB","B2","res",120,1020,885,"Cefuroxime","B2","sus",1,577,576
"ERR434877","FIB","B2","res",120,1020,885,"Cefuroxime","B2","sus",1,575,576
"ERR434883","FIB","D","res",3,529,227,"AmoxiClav","D","res",8,328,143
"ERR434883","FIB","D","res",3,529,227,"Cefuroxime","D","res",1,143,143
"ERR434883","FIB","D","res",3,529,227,"Ciprofloxacin","D","sus",1,145,143
"ERR434883","FIB","D","res",3,529,227,"Gentamicin","D","sus",1,174,143
"ERR434883","FIB","D","res",3,529,227,"Gentamicin","D","sus",1,145,143
"ERR434883","FIB","D","res",177,293,227,"AmoxiClav","D","res",8,328,143
"ERR434883","FIB","D","res",177,293,227,"Cefuroxime","D","res",1,143,143
"ERR434883","FIB","D","res",177,293,227,"Ciprofloxacin","D","sus",1,145,143
"ERR434883","FIB","D","res",177,293,227,"Gentamicin","D","sus",1,174,143
"ERR434883","FIB","D","res",177,293,227,"Gentamicin","D","sus",1,145,143
"ERR434885","FIB","B2","sus",1,214,211,"AmoxiClav","B2","res",1,152,152
"ERR434885","FIB","B2","sus",1,214,211,"PipTaz","B2","res",1,152,152
"ERR434886","FIB","B1","res",24,88,28,"Gentamicin","B1","sus",1,21,12
"ERR434887","FIB","B2","res",120,1020,957,"Cefuroxime","B2","sus",1,622,623
"ERR434887","FIB","B2","res",120,1020,957,"Gentamicin","B2","res",3,1292,623
"ERR434887","FIA","B2","sus",1,966,957,"Cefuroxime","B2","sus",1,622,623
"ERR434887","FIA","B2","sus",1,966,957,"Gentamicin","B2","res",3,1292,623
"ERR434892","FIB","B1","sus",1,18,17,"Gentamicin","B1","sus",1,21,6
"ERR434893","FIA","B2","res",8,1527,486,"AmoxiClav","B2","sus",1,337,329
"ERR434893","FIA","B2","res",8,1527,486,"AmoxiClav","B2","sus",3,1014,329
"ERR434893","FIA","B2","res",8,1527,486,"Cefuroxime","B2","sus",1,333,329
"ERR434893","FIA","B2","res",8,1527,486,"PipTaz","B2","sus",1,340,329
"ERR434893","FIB","B2","res",10,1525,486,"AmoxiClav","B2","sus",1,337,329
"ERR434893","FIB","B2","res",10,1525,486,"AmoxiClav","B2","sus",3,1014,329
"ERR434893","FIB","B2","res",10,1525,486,"Cefuroxime","B2","sus",1,333,329
"ERR434893","FIB","B2","res",10,1525,486,"PipTaz","B2","sus",1,340,329
"ERR434893","FIB","B2","res",120,1020,486,"AmoxiClav","B2","sus",1,337,329
"ERR434893","FIB","B2","res",120,1020,486,"AmoxiClav","B2","sus",3,1014,329
"ERR434893","FIB","B2","res",120,1020,486,"Cefuroxime","B2","sus",1,333,329
"ERR434893","FIB","B2","res",120,1020,486,"PipTaz","B2","sus",1,340,329
"ERR434893","FIB","B2","res",7,1501,486,"AmoxiClav","B2","sus",1,337,329
"ERR434893","FIB","B2","res",7,1501,486,"AmoxiClav","B2","sus",3,1014,329
"ERR434893","FIB","B2","res",7,1501,486,"Cefuroxime","B2","sus",1,333,329
"ERR434893","FIB","B2","res",7,1501,486,"PipTaz","B2","sus",1,340,329
"ERR434897","FIB","B2","res",120,1020,939,"AmoxiClav","B2","res",1,611,611
"ERR434897","FIB","B2","res",120,1020,939,"AmoxiClav","B2","res",61,1160,611
"ERR434897","FIB","B2","res",120,1020,939,"Cefuroxime","B2","sus",1,602,611
"ERR434904","FIA","D","res",32,473,194,"AmoxiClav","D","sus",9,303,124
"ERR434904","FIA","D","res",32,473,194,"Ciprofloxacin","D","res",18,298,124
"ERR434905","FIA","B2","res",2,1520,482,"AmoxiClav","B2","res",1,326,326
"ERR434905","FIB","B2","res",2,1520,482,"AmoxiClav","B2","res",1,326,326
"ERR434905","FIB","B2","res",120,1020,482,"AmoxiClav","B2","res",1,326,326
"ERR434905","FIB","B2","res",7,1501,482,"AmoxiClav","B2","res",1,326,326
"ERR434910","FIC","A","sus",1,24,25,"AmoxiClav","A","sus",1,24,25
"ERR434916","FIA","B2","res",152,1772,881,"AmoxiClav","B2","res",2,1246,573
"ERR434916","FIA","B2","res",152,1772,881,"Gentamicin","B2","sus",1,572,573
"ERR434916","FIA","B2","res",152,1772,881,"Ceftazidime","B2","sus",1,572,573
"ERR434916","FIA","B2","res",152,1772,881,"Ciprofloxacin","B2","res",90,1164,573
"ERR434916","FIA","B2","res",152,1772,881,"Cefuroxime","B2","sus",1,572,573
"ERR434916","FIA","B2","res",152,1772,881,"AmoxiClav","B2","res",61,1160,573
"ERR434916","FIB","B2","res",120,1020,881,"AmoxiClav","B2","res",2,1246,573
"ERR434916","FIB","B2","res",120,1020,881,"Gentamicin","B2","sus",1,572,573
"ERR434916","FIB","B2","res",120,1020,881,"Ceftazidime","B2","sus",1,572,573
"ERR434916","FIB","B2","res",120,1020,881,"Ciprofloxacin","B2","res",90,1164,573
"ERR434916","FIB","B2","res",120,1020,881,"Cefuroxime","B2","sus",1,572,573
"ERR434916","FIB","B2","res",120,1020,881,"AmoxiClav","B2","res",61,1160,573
"ERR434922","FIA","B2","res",152,1772,827,"Ceftazidime","B2","res",22,1167,540
"ERR434922","FIA","B2","res",152,1772,827,"Ciprofloxacin","B2","res",90,1164,540
"ERR434922","FIA","B2","res",152,1772,827,"Gentamicin","B2","sus",1,541,540
"ERR434922","FIA","B2","res",152,1772,827,"Cefuroxime","B2","res",51,1165,540
"ERR434922","FIA","B2","res",152,1772,827,"AmoxiClav","B2","res",61,1160,540
"ERR434922","FIA","B2","res",152,1772,827,"PipTaz","B2","res",1,540,540
"ERR434926","FIB","B2","res",120,1020,931,"Cefuroxime","B2","res",1,607,607
"ERR434926","FIB","B2","res",120,1020,931,"AmoxiClav","B2","sus",1,610,607
"ERR434926","FIB","B2","res",120,1020,931,"Gentamicin","B2","sus",1,602,607
"ERR434929","FIB","B2","res",120,1020,199,"AmoxiClav","B2","sus",1,152,144
"ERR434929","FIB","B2","res",120,1020,199,"AmoxiClav","B2","sus",5,829,144
"ERR434929","FIB","B2","res",3,1230,199,"AmoxiClav","B2","sus",1,152,144
"ERR434929","FIB","B2","res",3,1230,199,"AmoxiClav","B2","sus",5,829,144
"ERR434929","FIA","B2","res",3,1230,199,"AmoxiClav","B2","sus",1,152,144
"ERR434929","FIA","B2","res",3,1230,199,"AmoxiClav","B2","sus",5,829,144
"ERR434932","FIC","A","sus",1,46,42,"AmoxiClav","A","sus",1,43,42
"ERR434932","FIB","A","res",32,132,42,"AmoxiClav","A","sus",1,43,42
"ERR434932","FIB","A","res",39,149,42,"AmoxiClav","A","sus",1,43,42
"ERR434934","FIC","D","res",1,264,264,"Ceftazidime","D","sus",1,170,166
"ERR434934","FIC","D","res",1,264,264,"Cefuroxime","D","sus",7,350,166
"ERR434934","FIC","D","res",1,264,264,"PipTaz","D","sus",2,350,166
"ERR434934","FIC","D","res",1,264,264,"AmoxiClav","D","sus",8,350,166
"ERR434934","FIC","D","res",1,264,264,"Ciprofloxacin","D","sus",8,350,166
"ERR434934","FIB","D","res",177,293,264,"Ceftazidime","D","sus",1,170,166
"ERR434934","FIB","D","res",177,293,264,"Cefuroxime","D","sus",7,350,166
"ERR434934","FIB","D","res",177,293,264,"PipTaz","D","sus",2,350,166
"ERR434934","FIB","D","res",177,293,264,"AmoxiClav","D","sus",8,350,166
"ERR434934","FIB","D","res",177,293,264,"Ciprofloxacin","D","sus",8,350,166
"ERR434934","FIA","D","sus",4,566,264,"Ceftazidime","D","sus",1,170,166
"ERR434934","FIA","D","sus",4,566,264,"Cefuroxime","D","sus",7,350,166
"ERR434934","FIA","D","sus",4,566,264,"PipTaz","D","sus",2,350,166
"ERR434934","FIA","D","sus",4,566,264,"AmoxiClav","D","sus",8,350,166
"ERR434934","FIA","D","sus",4,566,264,"Ciprofloxacin","D","sus",8,350,166
"ERR434937","FIB","B2","res",120,1020,842,"Ceftazidime","B2","res",22,1167,551
"ERR434937","FIB","B2","res",120,1020,842,"Ciprofloxacin","B2","res",90,1164,551
"ERR434937","FIB","B2","res",120,1020,842,"Cefuroxime","B2","res",51,1165,551
"ERR434937","FIA","B2","res",152,1772,842,"Ceftazidime","B2","res",22,1167,551
"ERR434937","FIA","B2","res",152,1772,842,"Ciprofloxacin","B2","res",90,1164,551
"ERR434937","FIA","B2","res",152,1772,842,"Cefuroxime","B2","res",51,1165,551
"ERR434943","FIB","D","sus",1,289,288,"Cefuroxime","D","res",1,180,180
"ERR434943","FIB","D","sus",1,289,288,"PipTaz","D","res",1,180,180
"ERR434943","FIB","D","sus",1,289,288,"AmoxiClav","D","res",2,362,180
"ERR434944","FIB","B2","sus",1,545,544,"AmoxiClav","B2","res",1,363,363
"ERR434944","FIB","B2","sus",1,545,544,"Cefuroxime","B2","res",1,363,363
"ERR434944","FIB","B2","sus",10,1564,544,"AmoxiClav","B2","res",1,363,363
"ERR434944","FIB","B2","sus",10,1564,544,"Cefuroxime","B2","res",1,363,363
"ERR434946","FIA","B2","res",152,1772,865,"AmoxiClav","B2","sus",61,1160,566
"ERR434946","FIA","B2","res",152,1772,865,"Ceftazidime","B2","res",22,1167,566
"ERR434946","FIA","B2","res",152,1772,865,"Ciprofloxacin","B2","res",90,1164,566
"ERR434947","FIB","B2","res",120,1020,933,"AmoxiClav","B2","sus",1,610,608
"ERR434949","FIB","B2","sus",3,1300,253,"Cefuroxime","B2","sus",1,492,179
"ERR434949","FIB","B2","sus",1,259,253,"Cefuroxime","B2","sus",1,492,179
"ERR434949","FIC","B2","sus",1,252,253,"Cefuroxime","B2","sus",1,492,179
"ERR434949","FIC","B2","sus",3,1300,253,"Cefuroxime","B2","sus",1,492,179
"ERR434949","FIB","B2","sus",1,252,253,"Cefuroxime","B2","sus",1,492,179
"ERR434953","FIB","B2","res",120,1020,888,"Gentamicin","B2","res",3,1248,577
"ERR434953","FIB","B2","res",120,1020,888,"AmoxiClav","B2","res",1,577,577
"ERR434953","FIB","B2","res",120,1020,888,"AmoxiClav","B2","res",61,1160,577
"ERR434953","FIB","B2","res",120,1020,888,"Cefuroxime","B2","res",1,577,577
"ERR434953","FIB","B2","res",120,1020,888,"Ciprofloxacin","B2","res",90,1164,577
"ERR434953","FIA","B2","res",152,1772,888,"Gentamicin","B2","res",3,1248,577
"ERR434953","FIA","B2","res",152,1772,888,"AmoxiClav","B2","res",1,577,577
"ERR434953","FIA","B2","res",152,1772,888,"AmoxiClav","B2","res",61,1160,577
"ERR434953","FIA","B2","res",152,1772,888,"Cefuroxime","B2","res",1,577,577
"ERR434953","FIA","B2","res",152,1772,888,"Ciprofloxacin","B2","res",90,1164,577
"ERR434954","FIC","D","sus",1,5,9,"AmoxiClav","D","sus",1,7,6
"ERR434954","FIB","D","res",177,293,9,"AmoxiClav","D","sus",1,7,6
"ERR434957","FIB","B2","res",120,1020,16,"AmoxiClav","B2","res",1,13,13
"ERR434957","FIB","B2","res",120,1020,16,"PipTaz","B2","res",1,13,13
"ERR434957","FIB","B2","res",171,1030,16,"AmoxiClav","B2","res",1,13,13
"ERR434957","FIB","B2","res",171,1030,16,"PipTaz","B2","res",1,13,13
"ERR434960","FIB","B2","res",120,1020,822,"Cefuroxime","B2","res",51,1165,537
"ERR434960","FIB","B2","res",120,1020,822,"AmoxiClav","B2","res",61,1160,537
"ERR434960","FIB","B2","res",120,1020,822,"Gentamicin","B2","res",1,537,537
"ERR434960","FIB","B2","res",120,1020,822,"Ciprofloxacin","B2","res",90,1164,537
"ERR434960","FIB","B2","res",6,1858,822,"Cefuroxime","B2","res",51,1165,537
"ERR434960","FIB","B2","res",6,1858,822,"AmoxiClav","B2","res",61,1160,537
"ERR434960","FIB","B2","res",6,1858,822,"Gentamicin","B2","res",1,537,537
